tesda_inst_id,name,region,old_region,province,old_province,city_municipality,old_city_municipality,district,municipality_class,type_of_institution,classification,institution_classification,address,latitude,longitude,coord_status,psgc_observed_region,psgc_observed_province,psgc_observed_municity,psgc_observed_barangay
TESDA01481,FURIO AND ASSOCIATES REVIEW AND HEALTHCARE TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"160 Pascual 1, Sucat, San Antonio, Parañaque City, Metro Manila, Philippines",14.464,121.023,valid,13,13810,1381000,1381000012
TESDA01482,GENESIS INNOVATIONS AND CREATIVE DESIGN TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"1169 Cadena De Amor St. Sta. Ana, Manila",14.5689539,120.9975445,valid,13,13806,1380600,1380600754
TESDA01483,"GERSON TECH INTERNATIONAL TRAINING AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"1119 A. Mabini St. Brgy. 667 Ermita, Manila",14.5796543,120.9803912,valid,13,13806,1380600,1380600667
TESDA01484,GLAMOUR TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Assessment Center Only,"132 Room 1, Caimito, Barangay 77, Caloocan City",14.658655,120.982046,valid,13,13801,1380100,1380100077
TESDA01485,GLOBAL CENTER OF EDUCATION MANAGEMENT SCIENCE AND TECHNOLOGY CORP.,NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Both,"7 Cabatuhan Road Deparo, Barangay 168, Caloocan City",14.74444,121.02746,valid,13,13801,1380100,1380100168
TESDA01486,GLOBAL CULINARY & HOSPITALITY ACADEMY INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Both,"4th Flr. Millenium Place Bldg., Meralco Avenue Corner Sapphire Rd., Ortigas Center, Pasig City",14.58522,121.06356,valid,13,13812,1381200,1381200019
TESDA01487,GLOBAL INFINITY TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Assessment Center Only,"121 3 A Forab Bldg. Kamuning Road Kamuning, Quezon City",14.63071928,121.0449818,valid,13,13813,1381300,1381300048
TESDA01488,"GLOBAL OVERSEAS TRAINING INSTITUTE FOR HEAVY EQUIPMENT OPERATORS & SKILLS DEVELOPMENT (GOTIHED), INC",NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Assessment Center Only,"248-b C Dela Paz St., Caniogan, Pasig City",14.5743,121.081,valid,13,13812,1381200,1381200005
TESDA01489,GLOBE MARITIME TRAINING CENTER - MANILA INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"3rd Floor Room 314 Gonzaga Building 414 Rizal Avenue Cor. Carriedo, Quiapo Manila",14.5991292,120.9812613,valid,13,13806,1380600,1380600303
TESDA01490,"GLOBE MARITIME TRAINING CENTER-MANILA, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Assessment Center Only,"Cielo Azul, G. Salazar, Wawang Pulo, Valenzuela City",14.732469,120.930011,valid,13,13816,1381600,1381600032
TESDA01491,GLOBETEK SCIENCE FOUNDATION INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,PASMAK,,,,,,,Both,"7781 Saint Paul Road, San Antonio Village, Makati City",14.5613964,121.0059612,valid,13,13803,1380300,1380300023
TESDA01492,"GOD BEARER INSTITUTE TRAINING AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"Ajbel Building 9127, San Antonio Avenue Valley 1, Sucat Paranaque",14.45659,121.03559,valid,13,13810,1381000,1381000012
TESDA01493,"GOLD LANE INTERNATIONAL TRAINING SKILLS, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,PASMAK,,,,,,,Assessment Center Only,"No. 618 Gamban Street, Cabrera, Pasay City",14.541624,121.0057493,valid,13,13811,1381100,1381100115
TESDA01494,"GOLDEN APOL CARE TRAINING AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"28 Sampaguita Road, Pilar Village, Pilar, Las Piñas City",14.43007,121.0086,valid,13,13802,1380200,1380200015
TESDA01495,"GOLDEN CHI TRAINING AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),,MUNTIPARLASTAPAT,,,,,,,Both,"Unit L Time Square Bldg., 8145 Dr. A. Santos Avenue, Sucat, Paranaque City",,,null_coords,,,,
TESDA01496,GOODWILL TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Assessment Center Only,"Block 48 Lot 14, Goodwill Homes 1, Justice St., San Bartolome, Novaliches, Quezon City",14.705532,121.019085,valid,13,13813,1381300,1381300097
TESDA01497,"GRAND TRAINING AND ASSESSMENT CENTER, INCORPORATED",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"Block 2, Lot 1, Gigatech Bldg. 1, Duhat Mon El Subdivision, San Antonio, Parañaque City",14.45844,121.0326,valid,13,13810,1381000,1381000012
TESDA01498,GREEN HOUSE TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,PASMAK,,,,,,,Both,"5402-02 4th Floor M. Curie St. Corner Filmore St. Brgy. Palanan, Makati City",14.5566,121.00545,valid,13,13803,1380300,1380300024
TESDA01499,HEADSTART TRAINING CENTER CORP.,NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Both,"4f St. Jerome Mansion, 82 Victoneta Ave. Potrero, Malabon City",14.66799,120.99051,valid,13,13804,1380400,1380400015
TESDA01500,"HIGH PERFORMANCE INTERNATIONAL TRAINING CENTER AND TRADE TEST,INC.",NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"1718 Mendoza Guazon St. Brgy. 831, Paco Manila",14.588892,120.9818181,valid,13,13806,1380600,1380600659
TESDA01501,HIGH VISION TRAINING CENTER,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Both,"3rd Floor Annex Bldg., A. Francisco Gold Condominium I Edsa, Bgy. Kamias Quezon City",14.6294,121.04706,valid,13,13813,1381300,1381300132
TESDA01502,HOME CULINARY AND TECHNICAL SCHOOL CORPORATION,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"97 Dona Soledad, Better Living, Don Bosco, Paranaque City",14.482705,121.024909,valid,13,13810,1381000,1381000008
TESDA01503,HOPE@CIRCLE ASSESSMENT AND TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Both,"31 M. Sioson St. Dampalit, City Of Malabon, Third District, National Capital Region, 1480",14.68702443,120.9395686,valid,13,13804,1380400,1380400006
TESDA01504,HORIZONS INSTITUTE OF TECHNOLOGY CORPORATION,NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Both,"#1569 Rizal Avenue Cor. 10th Avenue, Brgy. 62, Caloocan City",14.6516,120.9823,valid,13,13801,1380100,1380100068
TESDA01505,HORIZONS INTERNATIONAL TRAINING AND ASSESSMENT CENTER CORPORATION,NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Both,"5/f Salazar Building, 714 Tolentino St. Grace Park Caloocan City",14.654681,120.986789,valid,13,13801,1380100,1380100088
TESDA01506,HOSPITALITY INSTITUTE OF AMERICA-PHILIPPINES INC,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"1985 Claro M. Recto St. Brgy. 299 Sampaloc, Manila",14.60197,120.98788,valid,13,13806,1380600,1380600395
TESDA01507,HOTEL MANAGEMENT INSTITUTE OF THE PHILS. INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"2/f Cartimar Shopping Centre 1820 Cm Recto Ave. Quiapo, Manila",14.5995,120.9842,valid,13,13806,1380600,1380600307
TESDA01508,"HSL-BRAILLE COLLEGE, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"26c Durian Extn., Pag-asa Avenue, Barangay Katuparan, Taguig City",14.5122,121.0607,valid,13,13815,1381500,1381500013
TESDA01509,HUMAN RESOURCE DEVELOPMENT CENTER,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"2nd Floor Pktcc Building, Philippine-korea Friendship Center, Bayani Road, Fort Bonifacio, Taguig City",14.525096,121.045777,valid,13,13815,1381500,1381500025
TESDA01510,HYPER YOUNG INSTITUTE OF TECHNOLOGY INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Both,"87 Dreamflower St., Andrea 2, Rosario, Pasig City",14.5948,121.1055,valid,13,13812,1381200,1381200017
TESDA01511,I-ASSESS AND SKILLS DEVELOPMENT INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"#1818 Angel Linao St., Malate, Manila",14.5714362,120.9959018,valid,13,13806,1380600,1380600744
TESDA01512,IAB INTERNATIONAL TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Both,"3rd Floor Don Antonio Building, 20 Bristol St. North Fairview, Quezon City",14.72007,121.0641,valid,13,13813,1381300,1381300142
TESDA01513,IBEAUTIFIED AESTHETICS AND COSMETOLOGY INSTITUTE CORP. DOING BUSINESS UNDER THE NAME AND STYLE OF IN,NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Assessment Center Only,"Pb 202 2nd Floor Connecticut Arcade Greenhills, San Juan City",14.60127,121.05142,valid,13,13814,1381400,1381400021
TESDA01514,ICROPS INTERNATIONAL ASSESSMENT AND TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Both,"Lot 3 Blk 2, Drj Drive, Old Sauyo Road, Brgy. Sauyo, Novaliches, Quezon City",14.6882,121.03205,valid,13,13813,1381300,1381300111
TESDA01515,"IETI COLLEGE, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"Ieti Building, No. 5 Molino Street, Alabang Muntinlupa City",14.42265,121.04112,valid,13,13808,1380800,1380800001
TESDA01516,ILEAD-MEDIC SCHOOL FOR HEALTH CARE SCIENCES INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"3381 Tuazon Bldg. Brgy. 893, New Panaderos, Sta. Ana, Manila",14.587414,121.0166823,valid,13,13806,1380600,1380600897
TESDA01517,"INTEGRATED INNOVATION AND HOSPITALITY COLLEGES, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Both,"Buenamar St., Brgy. Novaliches Proper Novaliches, Quezon City",14.7202,121.03917,valid,13,13813,1381300,1381300070
TESDA01518,"INTEGRATED INNOVATION AND HOSPITALITY COLLEGES, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Second District,CAMANAVA,,,,,,,Both,"Lot 1 & 2 Block 11, Nissan St., Zabarte Road Extension, Brixton Ville Subdivision, Brgy.175 Camarin, Caloocan City",14.737153,121.048642,valid,13,13813,1381300,1381300046
TESDA01519,"INTEGRATED MOVEMENT ACADEMY, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"33 Global Diaz St., Bf Resort Village, Pamplona, Las Pinas City",14.44156,120.991493,valid,13,13802,1380200,1380200017
TESDA01520,"INTERFACE COMPUTER COLLEGE, INC.",NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"990 Mcm Building, Quezon Blvd., Brgy. 464, Zone 46, District 4, Sampaloc, Manila",14.6060306,120.981059,valid,13,13806,1380600,1380600314
TESDA01521,"INTERFACE COMPUTER COLLEGE, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Third District,CAMANAVA,,,,,,,Both,"Doña Lolita Bldg. 10th Ave. Brgy. 62, Caloocan City",14.651456,120.985664,valid,13,13801,1380100,1380100091
TESDA01522,INTERNATIONAL COLLEGE OF ALLIED HEALTH SCIENCES AND TECHNOLOGY (ICAHST) INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Assessment Center Only,"3rd Floor National Bookstore Building Scout Borromeo Street Corner Quezon Avenue South Triangle, Quezon City",14.67243,121.07568,valid,13,13813,1381300,1381300066
TESDA01523,INTERNATIONAL INSTITUTE OF COSMETIC ARTISTRY CO.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Assessment Center Only,"110 Eraño G. Manalo Ave., Brgy. Concepcion Uno, Marikina City",14.6482,121.10258,valid,13,13807,1380700,1380700003
TESDA01524,INTERNATIONAL MARITIME EDUCATION CENTER CORPORATION,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"8th-9th Floors, 10-b 10th Floor, 11th And 12th Floor Maritime Plaza Bldg. A. Flores St. Corner Cortada St. Ermita Manila",14.5792511,120.9775468,valid,13,13806,1380600,1380600666
TESDA01525,"INTERNATIONAL SCHOOL FOR CULINARY ARTS AND HOTEL MANAGEMENT OF QUEZON CITY, INC.  (ISCAHM)",NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Both,"4th Floor, FBR bldg., Katipunan Avenue, Quezon City",14.639157,121.074094,valid,13,13813,1381300,1381300055
TESDA01526,"INTERNATIONAL TRAINING CENTER AND HOSPITALITY INSTITUTE, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Both,"2nd Floor Elena Roces Building, No. 7 Pioneer Street, 1550, Mandaluyong City",14.5715,121.0529,valid,13,13805,1380500,1380500013
TESDA01527,"INTERNATIONAL TRAINING FOR ENHANCEMENT AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"52 Iphor Bldg., Doña Soledad Ave., Brgy. Don Bosco, Parañaque City",14.48309,121.03778,valid,13,13810,1381000,1381000008
TESDA01528,"J.C. INTEGRATED TRAINING AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"16 Pelaez San Dionisio I, Parañaque City",14.4938,120.9915,valid,13,13810,1381000,1381000004
TESDA01529,J.H. ONTOP TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"3rd Floor  Bpi Building A. Mabini St. Ermita - Barangay 668, Manila",14.5761241,120.9791983,valid,13,13806,1380600,1380600668
TESDA01530,"JAPRA INTERNATIONAL TRAINING & ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"920 Syson Building, Pedro Gil St. Malate, Manila",14.5760218,120.9888249,valid,13,13806,1380600,1380600694
TESDA01531,JCDM INTERNATIONAL TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,PASMAK,,,,,,,Assessment Center Only,"4316 B General Apolinario Street Brgy. Bangkal, Makati City",14.548108,121.012058,valid,13,13803,1380300,1380300001
TESDA01532,JEFF ACADEMY TRAINING AND ASSESSMENT CENTER INCORPORATED,NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Assessment Center Only,"409 Champaca, Fortune, Marikina City",14.66233,121.12619,valid,13,13807,1380700,1380700015
TESDA01533,JEM JOB EXCELLENCE AND MASTERY ASSESSMENT AND TRAINING CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"No. 263 Eml Bldg. Doña Soledad Extension, Better Living Subd. Don Bosco, City Of Parañaque, Fourth District, National Capital Region (ncr), 1700",14.48981,121.01907,valid,13,13810,1381000,1381000008
TESDA01534,"JERETECH TRAINING AND ASSESSMENT CENTER, INC",NCR,National Capital Region (NCR),,MUNTIPARLASTAPAT,,,,,,,Both,"Billingham U-101-102, Lakeview Arcade, Usasan, Taguig City",12.1,14.1,out_of_bounds,,,,
TESDA01535,JIRR TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"1525 Fabie Subdivision 3rd Street Barangay 808 Santa Ana, Manila",14.58912,121.00889,valid,13,13806,1380600,1380600865
TESDA01536,JTS TECHNICAL SCHOOL INC.,NCR,National Capital Region (NCR),,CAMANAVA,,,,,,,Both,"Block 46 Lot 10 Boho St. Amparo Subd. Barangay 179, Caloocan City",42.968664,1.552282,out_of_bounds,,,,
TESDA01537,KAIZEN TECH INSTITUTE OF MANILA INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"G/f 3rd Floor 1745 Abdon St. Pandacan Barangay 843 6, City Of Manila",14.5876417,120.9971861,valid,13,13806,1380600,1380600831
TESDA01538,KID'S CHOICE ACADEMY INC. DOING BUSINESS UNDER THE NAME/S AND STYLES OF KCM ACADEMY,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"10 Aguinaldo St. Malacañang Village, San Antonio, Parañaque City",14.47476,121.02493,valid,13,13810,1381000,1381000012
TESDA01539,"KING EAGLE TRAINING AND ASSESSMENT CENTER, CORP.",NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Both,"2nd Floor Mirben Building C. 8 Bernardo Compound, Mc. Arthur St., Luzon Ave., Pasong Tamo, Quezon City",14.675,121.059,valid,13,13813,1381300,1381300080
TESDA01540,"KOMS TRAINING AND ASSESSMENT CENTER, INC.",NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"1620 Zamora St. Paco, Manila",14.58297,120.99773,valid,13,13806,1380600,1380600821
TESDA01541,"LA SALLE GREEN HILLS, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Second District,PAMAMARISAN,,,,,,,Both,"343 Ortigas Ave., Mandaluyong City",14.6032,121.0447,valid,13,13814,1381400,1381400021
TESDA01542,LABOR-LINK TECHNICAL INSTITUTE CORPORATION,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Assessment Center Only,112 Old Samson Road Brgy. Apolonio Samson Quezon City,14.656,121.00959,valid,13,13813,1381300,1381300003
TESDA01543,"LAKEWOOD SCHOOL OF ALABANG, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"Timbol Bldg, 21 National Road., Putatan, Muntinlupa City",14.404162,121.046427,valid,13,13808,1380800,1380800006
TESDA01544,LDM DRIVING AND TECHNOLOGICAL INSTITUTE INC.,NCR,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,,,,,,,Assessment Center Only,"1151 Quirino Highway Brgy. Kaligayahan, Novaliches Quezon City,",14.73153,121.04817,valid,13,13813,1381300,1381300046
TESDA01545,LEXUS ACADEMY TRAINING AND ASSESSMENT CENTER INC.,NCR,National Capital Region (NCR),,PASMAK,,,,,,,Both,58 B Sta Monica Street Pasay City,14.0885,121.90862,valid,,,,
TESDA01546,LOK YEE TRAINING AND ASSESSMENT CENTRE INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Both,"19 Daffodil St., Pilar Village, Las Piñas City",14.42621,121.011,valid,13,13802,1380200,1380200015
TESDA01547,"LTC TRAINING, ASSESSMENT AND MULTI SERVICES, INC.",NCR,National Capital Region (NCR),Metropolitan Manila First District,PASMAK,,,,,,,Assessment Center Only,"Light Tower Center Ii, Second Floor, 5441 Curie St. Barangay Palanan, Makati City",14.5621483,120.9966012,valid,13,13806,1380600,1380600729
TESDA01548,LUCKY HOME MANDARIN RESOURCE TRAINING AND SKILLS DEVELOPMENT INC.,NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Both,"2nd, 4th And 5th Floor, Acv Building., 1862 San Marcelino St., Cor. Remedios St., Brgy. 689 Malate, Manila",14.574612,120.987532,valid,13,13806,1380600,1380600696
TESDA01549,LUXEBEAUTE INTERNATIONAL ACADEMY INC.,NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"No. 257 4f Unit 1, Rmr Centre, Dona Soledad Extension Avenue, Brgy. Don Bosco, Paranaque City",14.4892,121.0201,valid,13,13810,1381000,1381000008
TESDA01550,"LYCEUM OF ALABANG, INC.",NCR,National Capital Region (NCR),Metropolitan Manila Fourth District,MUNTIPARLASTAPAT,,,,,,,Assessment Center Only,"Km. 30 National Rd., Tunasan, Muntinlupa City",14.404253,121.046963,valid,13,13808,1380800,1380800006
TESDA01551,"LYCEUM OF THE PHILIPPINES UNIVERSITY, INC. DOING BUSINESS UNDER THE NAMES AND STYLES OF THE BAYLEAF",NCR,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,,,,,,,Assessment Center Only,"Muralla Street., Intramuros, Manila",14.5905492,120.9760755,valid,13,13806,1380600,1380600655
