uii_code,name,region,province,city_municipality,sector,latitude,longitude,coord_status,is_multi_campus
11174,Institute of International Culinary and Hospitality Entrepreneurship Inc.,Region 11,Davao del Sur,Davao City,Private,7.0658972,125.6117519,valid,False
11115,Interface Computer College,Region 11,Davao Del Sur,Davao City,Private,7.0669783,125.607981,valid,True
11100,Joji Ilagan Career Center Foundation,Region 11,Davao Del Sur,Davao City,Private,7.1425202,125.4779333,valid,False
,Joji�? Ilagan�? International Management�? School,Region 11,Davao Del Sur,Davao City,Private,17.1381186,121.8734492,valid,False
11131,Jose Maria College,Region 11,Davao Del Sur,Davao City,Private,7.134261,125.644714,valid,False
,Kapalong College of Agriculture Sciences and Technology,Region 11,Davao Del Norte,Kapalong,Public LUC,7.5860377,125.7067436,valid,False
11164,Koinonia Theological Seminary Foundation,Region 11,Davao del Sur,Davao City,Private,7.06985,125.6057465,valid,False
11169,Kolehiyo ng Pantukan,Region 11,Davao de Oro,Pantukan,Public LUC,7.1199351,125.9010762,valid,False
11146,Laak Institute Foundation,Region 11,DAVAO DE ORO,LAAK (SAN VICENTE),Private,7.813548,125.7950363,valid,False
11138,Legacy College of Compostela,Region 11,Davao de Oro,Compostela,Private,7.7014654,126.0791016,valid,False
11039,Liceo De Davao,Region 11,Davao Del Norte,Tagum City,Private,7.4483935,125.8130393,valid,False
11183,Lyceum of the Philippines-Davao,Region 11,Davao Del Sur,Davao City,Private,7.1404211,125.6471126,valid,False
11042,MATS College of Technology,Region 11,Davao Del Sur,Davao City,Private,7.0866731,125.6305375,valid,False
11190,Maco de Oro College,Region 11,Davao de Oro,Maco,Public LUC,7.3691733,125.8551518,valid,False
11180,Malayan Colleges Mindanao,Region 11,Davao del Sur,Davao City,Private,7.0630717,125.5960033,valid,False
11184,Maryknoll College of Panabo,Region 11,Davao del Norte,CITY OF PANABO,Private,7.3081948,125.6849377,valid,False
11128,Mati Doctors College,Region 11,Davao Oriental,Mati City,Private,6.9434758,126.2428078,valid,False
11041,Mati Polytechnic College,Region 11,Davao Oriental,Mati City,Private,6.9571687,126.2197673,valid,False
11125,Mindanao Kokusai Daigaku,Region 11,Davao Del Sur,Davao City,Private,7.1030314,125.6321768,valid,False
11044,Mindanao Medical Foundation College,Region 11,Davao Del Sur,Davao City,Private,7.0868993,125.6320554,valid,False
,Monkayo College of Arts Sciences and Technology,Region 11,Davao de Oro,Monkayo,Public LUC,7.8261826,126.0492556,valid,False
11168,Mt. Apo Science Foundation College,Region 11,Davao Del Sur,Davao City,Private,7.1425201,125.4779333,valid,False
11049,North Davao College-Tagum Foundation,Region 11,Davao Del Norte,Tagum City,Private,7.4320751,125.8235279,valid,False
11050,North Davao Colleges-Panabo,Region 11,Davao Del Norte,CITY OF PANABO,Private,7.3040009,125.6780718,valid,False
11170,Northlink Technological College,Region 11,Davao del Norte,CITY OF PANABO,Private,7.2969825,125.6794205,valid,False
11124,Philippine College of Technology,Region 11,Davao Del Sur,Davao City,Private,7.0857354,125.6085712,valid,False
11187,Philippine College of Technology-Calinan Campus,Region 11,Davao del Sur,Davao City,Private,7.1822498,125.4503445,valid,False
11055,Philippine Women's College of Davao,Region 11,Davao Del Sur,Davao City,Private,7.0573829,125.5936343,valid,False
11056,Polytechnic College of Davao del Sur,Region 11,Davao Del Sur,Digos City,Private,6.764401,125.357737,valid,False
11058,Queen of Apostles College Seminary,Region 11,Davao Del Norte,Tagum City,Private,7.4534438,125.8077974,valid,False
,STI College-Davao,Region 11,Davao Del Sur,Davao City,Private,7.0739734,125.6127449,valid,False
11186,STI College-Tagum,Region 11,Davao del Norte,Tagum City,Private,7.4401203,125.818286,valid,False
11063,Saint Francis Xavier College Seminary,Region 11,Davao Del Sur,Davao City,Private,7.049765,125.5880803,valid,False
11066,Saint Peter's College of Toril,Region 11,Davao Del Sur,Davao City,Private,7.0221507,125.4993765,valid,False
11185,Samal Island City College,Region 11,Davao Del Norte,Island Garden City of Samal,Public LUC,7.07851,125.7120646,valid,False
11167,Samson Polytechnic College of Davao,Region 11,Davao del Sur,Davao City,Private,7.0740205,125.6175135,valid,False
11070,San Pedro College,Region 11,Davao Del Sur,Davao City,Private,7.07771,125.6155675,valid,False
11075,Serapion C. Basalo Memorial Colleges,Region 11,Davao Del Sur,Kiblawan,Private,6.6243398,125.2557016,valid,False
11078,South Philippine Adventist College,Region 11,Davao Del Sur,Matanao,Private,6.7526689,125.2621061,valid,False
11076,Southeastern College of Padada,Region 11,Davao Del Sur,Padada,Private,6.6610899,125.314003,valid,False
,Southern Philippines Agriculture Business Marine and Aquatic School of Technology,Region 11,Davao Occidental,Malita,Public SUC Main,6.3843023,125.5815927,valid,False
11129,Southern Philippines Baptist Theological Seminary,Region 11,Davao Del Sur,Davao City,Private,7.0530538,125.5367343,valid,False
11101,St. Francis Xavier Regional Major Seminary of Mindanao,Region 11,Davao Del Sur,Davao City,Private,7.0710421,125.5477533,valid,False
11123,St. John Paul II College of Davao,Region 11,Davao Del Sur,Davao City,Private,7.0533857,125.5987354,valid,False
11034,St. Mary'S College of Bansalan,Region 11,Davao Del Sur,Bansalan,Private,6.7810408,125.2145344,valid,False
11140,St. Mary's College Baganga,Region 11,Davao Oriental,Baganga,Private,7.5739086,126.5615214,valid,False
11064,St. Mary's College of Tagum,Region 11,Davao Del Norte,Tagum City,Private,7.4537528,125.8174286,valid,False
11160,St. Thomas More School of Law and Business,Region 11,Davao del Norte,Tagum City,Private,7.4515128,125.8188951,valid,False
,Sto. Tomas College of Agriculture Sciences and Technology,Region 11,Davao del Norte,Sto. Tomas,Public LUC,7.5384783,125.6236953,valid,False
11172,Tagum City College of Science and Technology Foundation,Region 11,Davao Del Norte,Tagum City,Private,7.4638242,125.8044571,valid,False
11153,Tagum Doctors College,Region 11,Davao Del Norte,Tagum City,Private,7.4384466,125.8039649,valid,False
11085,Tecarro College Foundation,Region 11,Davao Del Sur,Davao City,Private,7.0621168,125.6012371,valid,False
11062,The Rizal Memorial Colleges,Region 11,Davao Del Sur,Davao City,Private,7.0749433,125.6021189,valid,False
11088,UM Bansalan College,Region 11,Davao Del Sur,Bansalan,Private,6.7894179,125.2084239,valid,False
11089,UM Digos College,Region 11,Davao Del Sur,Digos City,Private,6.7503386,125.3501352,valid,False
11091,UM Panabo College,Region 11,Davao Del Norte,CITY OF PANABO,Private,7.3050015,125.6792169,valid,False
,UM Pe�?±aplata College,Region 11,Davao Del Norte,Island Garden City of Samal,Private,7.0673871,125.6098062,valid,False
11092,UM Tagum College,Region 11,Davao Del Norte,Tagum City,Private,7.446497,125.800881,valid,False
11093,University of Mindanao,Region 11,Davao Del Sur,Davao City,Private,7.0673871,125.6098062,valid,False
11096,University of Southeastern Philippines-College of Agriculture-Tagum Mabini,Region 11,Davao Del Norte,Tagum City,Public SUC Satellite,7.5617699,125.6532848,valid,False
11094,University of Southeastern Philippines-Main,Region 11,Davao Del Sur,Davao City,Public SUC Main,7.0862335,125.6156262,valid,False
11099,University of Southeastern Philippines-Mintal,Region 11,Davao Del Sur,Davao City,Public SUC Satellite,7.095639,125.496862,valid,False
11095,University of the Immaculate Conception,Region 11,Davao Del Sur,Davao City,Private,7.1011158,125.6212836,valid,False
,University of the Philippines-Mindanao,Region 11,Davao Del Sur,Davao City,Public SUC Satellite,7.0857312,125.4841158,valid,False
,ACLC College of Marbel,Region 12,South Cotabato,Koronadal City,Private,6.5013581,124.8428938,valid,False
11119,AMA Computer College-General Santos City,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.113347,125.179094,valid,False
12104,Adventist College of Technology,Region 12,South Cotabato,Tupi,Private,6.3460611,124.9922255,valid,False
12117,Asian Colleges and Technological Institute,Region 12,Cotabato,Kabacan,Private,7.1085027,124.8113222,valid,False
12130,B.E.S.T. College of Polomolok,Region 12,South Cotabato,Polomolok,Private,6.230197,125.0772969,valid,False
12112,Brokenshire College SOCSKSARGEN,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1211299,125.1822662,valid,False
12002,Central Mindanao Colleges,Region 12,Cotabato,Kidapawan City,Private,7.0096677,125.0919098,valid,False
12093,Central Mindanao Computer School,Region 12,Cotabato,M'lang,Private,6.9459452,124.8856329,valid,False
12045,Colegio de Kidapawan,Region 12,Cotabato,Kidapawan City,Private,7.0012835,125.0860177,valid,False
12008,Cotabato Foundation College of Science and Technology,Region 12,Cotabato,Arakan,Public SUC Main,7.345683,125.09248,valid,False
12008a,Cotabato Foundation College of Science and Technology-Antipas Campus,Region 12,Cotabato,Antipas,Public SUC Satellite,7.2406496,125.063077,valid,False
12008c,Cotabato Foundation College of Science and Technology-Katipunan Campus,Region 12,South Cotabato,SANTO NI�?O,Public SUC Satellite,6.4371507,124.6744413,valid,False
12008d,Cotabato Foundation College of Science and Technology-Pikit Campus,Region 12,Cotabato,Pikit,Public SUC Satellite,7.2105459,124.2440172,valid,False
12010,Cotabato Medical Foundation College,Region 12,Cotabato,Midsayap,Private,7.1877847,124.5324094,valid,False
12140,Cronasia Foundation College,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1079064,125.1715098,valid,False
12012,Dr. Domingo B. Tamondong Memorial Hospital and College Foundation,Region 12,Sultan Kudarat,Esperanza,Private,6.6783136,124.5652774,valid,False
,Edenton Mission College,Region 12,Sarangani,Maitum,Private,6.055878,124.506884,valid,False
12166,Envirogreen School of Technology,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1803998,125.2228432,valid,False
12150,Filipino Canadian Community College Foundation,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1169476,125.1743375,valid,False
12132,General Santos Academy,Region 12,South Cotabato,Polomolok,Private,6.2212352,125.0574174,valid,False
12108,General Santos Doctors' Medical School Foundation,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1124152,125.1627032,valid,False
12144,Gensan College of Technology,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1143763,125.175325,valid,False
11029,Gensantos Foundation College,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.111843,125.1633525,valid,False
12153,Glan Institute of Technology,Region 12,Sarangani,Glan,Public LUC,5.8192061,125.2068073,valid,False
12105,Goldenstate College,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1072653,125.1726352,valid,False
12157,Goldenstate College of Kiamba,Region 12,Sarangani,Kiamba,Private,6.0233926,124.6414028,valid,False
12126,Goldenstate College of Koronadal City,Region 12,South Cotabato,Koronadal City,Private,6.4979381,124.8416393,valid,False
12158,Goldenstate College of Maasim,Region 12,Sarangani,Maasim,Private,5.8628852,124.9863689,valid,False
12159,Goldenstate College of Malungon,Region 12,Sarangani,Malungon,Private,6.3145867,125.251789,valid,False
12162,Goodwill Colleges of North Eastern Philippines,Region 12,Sultan Kudarat,Tacurong City,Private,6.6879658,124.6787735,valid,False
11113,Green Valley College Foundation,Region 12,South Cotabato,Koronadal City,Private,6.4907592,124.8555576,valid,False
,Green Valley College Foundation - Isulan Campus,Region 12,Sultan Kudarat,ISULAN (Capital),Private,6.6340008,124.5974481,valid,False
12114,Holy Child College of Information Technology,Region 12,South Cotabato,Surallah,Private,6.3779136,124.7498179,valid,False
11036,Holy Trinity College of General Santos City,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.113066,125.1686306,valid,False
12136,Joji Ilagan International School of Hotel & Tourism Management,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1205107,125.1813538,valid,False
12142,Kidapawan Doctors College,Region 12,Cotabato,Kidapawan City,Private,7.0219338,125.0858346,valid,False
12163,King Solomon Institute,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.0174971,125.1337395,valid,False
12025,King's College of Isulan,Region 12,Sultan Kudarat,ISULAN (Capital),Private,6.6206309,124.6093621,valid,False
11038,King's College of Marbel,Region 12,South Cotabato,Koronadal City,Private,6.513669,124.826939,valid,False
12121,Korbel Foundation College,Region 12,South Cotabato,Koronadal City,Private,6.5165541,124.824039,valid,False
12143,Kulaman Academy,Region 12,Sultan Kudarat,Sen. Ninoy Aquino,Private,6.35,124.35,valid,False
12031,Lebak Family Doctors' School of Midwifery,Region 12,Sultan Kudarat,Lebak,Private,6.6352222,124.0670948,valid,False
12138,MMG College of General Santos City,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1119113,125.1767662,valid,False
,Makilala Institute of Science and Technology,Region 12,Cotabato,Makilala,Public LUC,6.9602484,125.0579199,valid,False
12133,Marbel Institute of Technical College,Region 12,South Cotabato,Koronadal City,Private,6.4926081,124.8360604,valid,False
11116,Marbel School of Science and Technology,Region 12,South Cotabato,Koronadal City,Private,6.4963729,124.8618993,valid,False
12127,Marvelous College of Technology,Region 12,South Cotabato,Koronadal City,Private,6.4930423,124.8359376,valid,False
,Mindanao Polytechnic College,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.117268,125.145352,valid,False
11048,Mindanao State University-General Santos,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Public SUC Satellite,6.0660163,125.1265821,valid,False
12160,New Brighton School of the Philippines,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1091418,125.1691172,valid,False
12151,New Era University-General Santos City,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1366047,125.1707286,valid,False
12167,New Hope School of Agriculture and Fishery,Region 12,South Cotabato,Polomolok,Private,6.224513,125.0608405,valid,False
,North Point College of Arts and Technology,Region 12,Cotabato,Kidapawan City,Private,7.01543,125.091331,valid,False
12086,North Valley College Foundation,Region 12,Cotabato,Kidapawan City,Private,7.0273831,125.0740027,valid,False
11051,Notre Dame of Dadiangas University,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1185337,125.1715231,valid,False
12049,Notre Dame of Kidapawan College,Region 12,Cotabato,Kidapawan City,Private,7.0113482,125.0955789,valid,False
,Notre Dame of Marbel University,Region 12,South Cotabato,Koronadal City,Private,6.4953817,124.8425023,valid,False
12050,Notre Dame of Midsayap College,Region 12,Cotabato,Midsayap,Private,7.1940057,124.534492,valid,False
12051,Notre Dame of Salaman College,Region 12,Sultan Kudarat,Lebak,Private,6.627688,124.0672768,valid,False
12052,Notre Dame of Tacurong College,Region 12,Sultan Kudarat,Tacurong City,Private,6.6873863,124.6728434,valid,False
,Notre Dame-Siena College of Polomolok,Region 12,South Cotabato,Polomolok,Private,6.2240783,125.0603741,valid,False
12161,Pacific Southbay College,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.0771744,125.1373495,valid,False
12145,Primasia Foundation College,Region 12,Sarangani,ALABEL (Capital),Private,6.1015996,125.290596,valid,False
,Quezon Colleges of Southern Philippines,Region 12,Sultan Kudarat,Tacurong City,Private,6.6882467,124.6787269,valid,False
12131,Ramon Magsaysay Memorial College - Marbel,Region 12,South Cotabato,Koronadal City,Private,6.4991861,124.8521921,valid,False
11059,Ramon Magsaysay Memorial Colleges,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1115912,125.172487,valid,False
12005,Regency Polytechnic College,Region 12,South Cotabato,Koronadal City,Private,6.517512,124.822647,valid,False
12129,STI College - Koronadal City - Tacurong City Branch,Region 12,Sultan Kudarat,Tacurong City,Private,6.6831199,124.6643433,valid,False
12122,STI College of Koronadal City,Region 12,South Cotabato,Koronadal City,Private,6.4953209,124.8463197,valid,False
11112,STI College-Gen. Santos,Region 12,South Cotabato,GENERAL SANTOS CITY (DADIANGAS),Private,6.1145824,125.1828486,valid,False
12149,Saint Albert Polytechnic College,Region 12,Sultan Kudarat,Tacurong City,Private,6.6879658,124.6787735,valid,False
,Salaman Intitute,Region 12,Sultan Kudarat,Lebak,Private,6.6378003,124.0663532,valid,False
11081,Santa Cruz Mission School,Region 12,South Cotabato,Lake Sebu,Private,6.2157058,124.727456,valid,False
